Personal_ID,Cost Center,Company Code,Anonymized WBSL1 Descp,WBSL1 Value,WBSL4 Value,Fiscal Year,Hours,Work Date,Business Descp,Week,Job level,Business Line Descp,Theme
390,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,5/1/2021,CONSULTING,,,SAP (NSE),Worldclass
427,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,5/1/2021,CONSULTING,,,Operations Transformation (NSE),Endurable Society
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
376,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,3,,,,,,
427,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,6/1/2021,CONSULTING,,,Operations Transformation (NSE),Endurable Society
427,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,4/1/2021,CONSULTING,,,Operations Transformation (NSE),Endurable Society
294,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,0,,,,,,
312,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,1,7/1/2021,TAX,,,Global Employer Services,Missing
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
435,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,8,22-12-2020,CONSULTING,,,Organization Transformation,Worldclass
436,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,8,30-12-2020,CONSULTING,,,Organization Transformation,Worldclass
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
435,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,8,28-12-2020,CONSULTING,,,Organization Transformation,Worldclass
436,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,8,31-12-2020,CONSULTING,,,Organization Transformation,Worldclass
436,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,8,24-12-2020,CONSULTING,,,Organization Transformation,Worldclass
437,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,2,,,,,,
435,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,4,23-12-2020,CONSULTING,,,Organization Transformation,Worldclass
436,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,8,29-12-2020,CONSULTING,,,Organization Transformation,Worldclass
376,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,8,7/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
435,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,8,21-12-2020,CONSULTING,,,Organization Transformation,Worldclass
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,1,,,,,,
435,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,4,29-12-2020,CONSULTING,,,Organization Transformation,Worldclass
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
312,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,0,,,,,,
436,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,8,28-12-2020,CONSULTING,,,Organization Transformation,Worldclass
435,,,Project 86,LPE05080-01,LPE05080-01-01-01-1000,2021,8,24-12-2020,CONSULTING,,,Organization Transformation,Worldclass
407,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,4,4/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,2,7/1/2021,TAX,,,Legal (NSE),Endurable Society
432,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,5,6/1/2021,RISK ADVISORY (NSE),,,Cyber Risk,Missing
414,,,Project 67,LPEX1066-01,LPEX1066-01-01-01-1000,2021,1,5/1/2021,CONSULTING,,,Digital Customer (NSE),Endurable Society
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,,,,,,
337,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,5,6/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Other
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
426,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,5/1/2021,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
277,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
309,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,0,,,,,,
277,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
309,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,1,22-12-2020,RISK ADVISORY (NSE),,,Internal Audit,Missing
366,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,6/1/2021,AUDIT,,,Assurance Services,Other
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,6/1/2021,RISK ADVISORY (NSE),,,Sustainability,Other
310,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,5/1/2021,AUDIT,,,Assurance Services,Other
407,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,2,7/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
309,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,0,,,,,,
411,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,1,5/1/2021,RISK ADVISORY (NSE),,,Cyber Risk,Missing
415,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,8/1/2021,CONSULTING,,,Operations Transformation (NSE),Other
407,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,1,5/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,7,8/1/2021,TAX,,,Legal (NSE),Endurable Society
427,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,8/1/2021,CONSULTING,,,Operations Transformation (NSE),Endurable Society
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,,,,,,
309,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,0,,,,,,
426,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,4/1/2021,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
371,,,Project 75,LPEX1053-01,LPEX1053-01-01-01-1000,2021,0,,,,,,
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,7/1/2021,RISK ADVISORY (NSE),,,Sustainability,Other
309,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,0,,,,,,
343,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
308,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,8/1/2021,CONSULTING,,,Operations Transformation (NSE),Other
438,,,Project 75,LPEX1053-01,LPEX1053-01-01-01-1000,2021,1,,,,,,
437,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,0,,,,,,
439,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,7/1/2021,CONSULTING,,,Operations Transformation (NSE),Endurable Society
376,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,6,8/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
440,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,8/1/2021,CONSULTING,,,Finance & Performance,Endurable Society
439,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,17-12-2020,CONSULTING,,,Operations Transformation (NSE),Endurable Society
440,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,24-11-2020,CONSULTING,,,Finance & Performance,Endurable Society
404,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,4,7/1/2021,CONSULTING,,,Finance & Performance,Worldclass
441,,,Project 84,GAAX4348-01,GAAX4348-01-01-01-1000,2021,2,5/1/2021,CONSULTING,,,Operations Transformation (NSE),Worldclass
439,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,4/1/2021,CONSULTING,,,Operations Transformation (NSE),Endurable Society
439,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,16-12-2020,CONSULTING,,,Operations Transformation (NSE),Endurable Society
440,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,13-11-2020,CONSULTING,,,Finance & Performance,Endurable Society
439,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,8/1/2021,CONSULTING,,,Operations Transformation (NSE),Endurable Society
439,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,15-12-2020,CONSULTING,,,Operations Transformation (NSE),Endurable Society
440,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,10/11/2020,CONSULTING,,,Finance & Performance,Endurable Society
440,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,12/11/2020,CONSULTING,,,Finance & Performance,Endurable Society
439,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,14-12-2020,CONSULTING,,,Operations Transformation (NSE),Endurable Society
439,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,18-12-2020,CONSULTING,,,Operations Transformation (NSE),Endurable Society
440,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,26-11-2020,CONSULTING,,,Finance & Performance,Endurable Society
424,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1005,2021,1,8/1/2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Missing
404,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,8,8/1/2021,CONSULTING,,,Finance & Performance,Worldclass
439,,,Project 85,LPE05177-01,LPE05177-01-01-01-1000,2021,8,5/1/2021,CONSULTING,,,Operations Transformation (NSE),Endurable Society
440,,,Project 87,GAAX3803-01,GAAX3803-01-01-01-1000,2021,1,12/1/2021,CONSULTING,,,Finance & Performance,Missing
442,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1002,2021,4,8/1/2021,CONSULTING,,,Digital Customer (NSE),Missing
341,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,1,30-11-2020,FINANCIAL ADVISORY (NSE),,,Restructuring Services (NSE),Missing
341,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,2,8/12/2020,FINANCIAL ADVISORY (NSE),,,Restructuring Services (NSE),Missing
320,,,Project 67,LPEX1066-01,LPEX1066-01-01-01-1000,2021,1,7/1/2021,CONSULTING,,,Digital Customer (NSE),Endurable Society
395,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,5,12/1/2021,RISK ADVISORY (NSE),,,Regulatory & Compliance,Worldclass
394,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,12/1/2021,ENABLING AREA,,,Other Firmwide,Worldclass
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,0,,,,,,
412,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,2,12/1/2021,RISK ADVISORY (NSE),,,Cyber Risk,Missing
440,,,Project 87,GAAX3803-01,GAAX3803-01-01-01-1000,2021,1,7/1/2021,CONSULTING,,,Finance & Performance,Missing
341,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,2,7/12/2020,FINANCIAL ADVISORY (NSE),,,Restructuring Services (NSE),Missing
341,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,2,9/12/2020,FINANCIAL ADVISORY (NSE),,,Restructuring Services (NSE),Missing
443,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,1,13-01-2021,CONSULTING,,,Analytics & Cognitive (NSE),Worldclass
444,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,11/1/2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
443,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,8,12/1/2021,CONSULTING,,,Analytics & Cognitive (NSE),Worldclass
440,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,2,13-01-2021,CONSULTING,,,Finance & Performance,Endurable Society
443,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,8,11/1/2021,CONSULTING,,,Analytics & Cognitive (NSE),Worldclass
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
362,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,14-01-2021,TAX,,,Global Employer Services,Other
440,,,Project 87,GAAX3803-01,GAAX3803-01-01-01-1000,2021,1,14-01-2021,CONSULTING,,,Finance & Performance,Missing
445,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,14-01-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,2,15-01-2021,TAX,,,Legal (NSE),Endurable Society
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,7,14-01-2021,TAX,,,Legal (NSE),Endurable Society
432,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,1,15-01-2021,RISK ADVISORY (NSE),,,Cyber Risk,Missing
300,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,14-01-2021,CONSULTING,,,Workforce Transformation (NSE),Worldclass
404,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,4,14-01-2021,CONSULTING,,,Finance & Performance,Worldclass
385,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,2,14-01-2021,TAX,,,Business Tax (NSE),Missing
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,1,,,,,,
432,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,1,14-01-2021,RISK ADVISORY (NSE),,,Cyber Risk,Missing
407,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,1,11/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,0,,,,,,
446,,,Project 84,GAAX4348-01,GAAX4348-01-01-01-1000,2021,2,6/1/2021,CONSULTING,,,Operations Transformation (NSE),Worldclass
404,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,8,13-01-2021,CONSULTING,,,Finance & Performance,Worldclass
359,,,Project 73,LPEX1052-01,LPEX1052-01-01-01-1000,2021,1,,,,,,
292,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,1,14-01-2021,TAX,,,Indirect Tax,Missing
283,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,2,15-01-2021,TAX,,,Business Tax (NSE),Sustainability
283,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,1,,,,,,
412,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,2,18-01-2021,RISK ADVISORY (NSE),,,Cyber Risk,Missing
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,0,,,,,,
447,,,Project 81,GAAX4441-01,GAAX4441-01-01-01-1000,2021,2,20-11-2020,CONSULTING,,,Finance & Performance,Missing
319,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,12/1/2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
448,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,11/1/2021,CONSULTING,,,Customer & Applied Design,Worldclass
415,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,15-01-2021,CONSULTING,,,Operations Transformation (NSE),Other
368,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,,,,,,
285,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,18-01-2021,ENABLING AREA,,,Executive & Management,Other
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,8,12/1/2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,8,6/1/2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,7,20-01-2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
365,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,ENABLING AREA,,,Talent/HR,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
312,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,2,19-01-2021,TAX,,,Global Employer Services,Missing
355,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,AUDIT,,,Assurance Services,Other
349,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,8,19-01-2021,CONSULTING,,,SAP (NSE),Worldclass
349,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,8,18-01-2021,CONSULTING,,,SAP (NSE),Worldclass
301,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,RISK ADVISORY (NSE),,,Others,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,1,,,,,,
354,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,20-01-2021,CONSULTING,,,Digital Customer (NSE),Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
449,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,,,,,,
365,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,2,19-01-2021,ENABLING AREA,,,Talent/HR,Worldclass
450,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,3,21-01-2021,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Worldclass
373,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,,,,,,
451,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,AUDIT,,,Assurance Services,Other
354,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,21-01-2021,CONSULTING,,,Digital Customer (NSE),Other
288,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,1,19-01-2021,TAX,,,Global Invest & Inno. Incntves,Endurable Society
288,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,0,,,,,,
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,,,,,,
299,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,,,,,,
395,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,RISK ADVISORY (NSE),,,Regulatory & Compliance,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,1,,,,,,
310,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,18-01-2021,AUDIT,,,Assurance Services,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,1,,,,,,
452,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,,,,,,
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,RISK ADVISORY (NSE),,,Sustainability,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,1,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
309,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,0,,,,,,
333,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,21-01-2021,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
298,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
453,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,TAX,,,Tax Management Cons.,Other
380,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
376,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,2,11/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
340,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,,,,,,
362,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
300,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,22-01-2021,CONSULTING,,,Workforce Transformation (NSE),Worldclass
453,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,22-01-2021,TAX,,,Tax Management Cons.,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
362,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,,,,,,
373,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,22-01-2021,TAX,,,Mergers & Acquisitions (T),Other
454,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,0,,,,,,
407,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,0,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
292,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
362,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,0,,,,,,
454,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,2,,,,,,
455,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,22-01-2021,TAX,,,Indirect Tax,Other
362,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,21-01-2021,TAX,,,Global Employer Services,Other
333,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,18-01-2021,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Other
384,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,,,,,,
323,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Other
333,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,20-01-2021,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Other
302,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,1,,,,,,
456,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,CONSULTING,,,Analytics & Cognitive (NSE),Other
457,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,19-01-2021,CONSULTING,,,Organization Transformation,Endurable Society
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,3,18-11-2020,TAX,,,Business Tax (NSE),Missing
362,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,3,22-01-2021,TAX,,,Global Employer Services,Other
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
310,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,0,,,,,,
384,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,22-01-2021,TAX,,,Global Employer Services,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
359,,,Project 73,LPEX1052-01,LPEX1052-01-01-01-1000,2021,1,22-01-2021,AUDIT,,,Integrated Services,Sustainability
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
407,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,0,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,1,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
340,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,22-01-2021,TAX,,,Business Tax (NSE),Other
340,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,21-01-2021,TAX,,,Business Tax (NSE),Other
376,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,1,15-01-2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,2,,,,,,
310,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,21-01-2021,AUDIT,,,Assurance Services,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,2,,,,,,
458,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,22-01-2021,TAX,,,Indirect Tax,Other
404,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,2,20-01-2021,CONSULTING,,,Finance & Performance,Worldclass
458,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,,,,,,
417,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,19-01-2021,CONSULTING,,,Operations Transformation (NSE),Other
353,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,4,4/1/2021,CONSULTING,,,Customer & Applied Design,Endurable Society
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,4,18-01-2021,CONSULTING,,,Customer & Applied Design,Endurable Society
371,,,Project 75,LPEX1053-01,LPEX1053-01-01-01-1000,2021,0,,,,,,
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,4,11/1/2021,CONSULTING,,,Customer & Applied Design,Endurable Society
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,AUDIT,,,Assurance Services,Other
278,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,0,,,,,,
277,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,1,26-01-2021,AUDIT,,,Integrated Services,Endurable Society
304,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,1,26-01-2021,AUDIT,,,Assurance Services,Worldclass
302,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,26-01-2021,RISK ADVISORY (NSE),,,Digital / AI Controls / Algorithms,Other
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,,,,,,
301,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,26-01-2021,RISK ADVISORY (NSE),,,Others,Other
